id,title,poster_path,release_date,popularity,reviews
22160,Against All Odds,/Ac0m41QYoxYBfRoU4cL491vOfEv.jpg,1984-03-02,21.129,"_**Yucatan bliss and Los Angeles thrills**_

An NFL player loses his place on the team in Los Angeles (Jeff Bridges) and is hired by a shady nightclub owner (James Woods) to find his lover who took his money and ran off to the Yucatan coast (Rachel Ward). Richard Widmark shows up as the arrogant owner of the team.

“Against All Odds” (1984) is part island adventure/romance and part big city crime thriller. Woods is great as the smirking antagonist while Bridges and Ward are in their physical prime. The Yucatan section is in ways similar to “The Deep” (1977) while the big city part is sorta akin to “Sharky’s Machine” (1981), but this is better than both. The relationships are convincing and the dialogue is snappy.
 
The Yucatan sequences are a highlight, especially the mind-blowing Mayan ruins, as is the inventive score that’s sometimes reminiscent of Pink Floyd meets “Apocalypse Now.” Ward never did anything for me, but she’s a’right, and there are several quality females in the periphery, including Swoosie Kurtz. Then there’s a quirky-but-entertaining performance by Kid Creole and the Coconuts.

This is basically a character study of the three principles. The plot is too busy, but I had no problem following it. The well-done ending with the Phil Collins’ song is notable.    

The film runs just over 2 hours and was shot in Los Angeles, California, including Manhattan Beach, as well as Yucatan, Mexico.

GRADE: B-/B"
9711,Species III,/gaZYFFw1RlEIubcmGUFZbhjtH2p.jpg,2004-11-26,29.205,"Yes, I know - Why? This dreary sci-fi bobbins scraped together enough interest to put together this conclusion to the increasingly poor trilogy about space aliens who just want to have sex! The previous cast have jumped ship, so they have drafted in the easy on-the-eye Robin Dunne to play the whizkid student ""Dean"". He is roped in by his professor ""Abbot"" (Robert Knepper) when the latter man discovers the remnants of an alien in his basement and is soon harvesting eggs and creating a new beastie in the form of the beautiful ""Sara"" (Sunny Mabrey). Of course, she's not the only creature out there and soon they have to deal with the marauding ""Amelia"" (Amelia Cooke - keep it simple for her) and fight for their very survival. It's way too long to sustain the threadbare story and Dunne really hasn't the gravitas to carry the really lightweight cast through all but two hours of rehashed storyline and very average special effects. Was it straight to video? Or the sci-fi channel? Very little to redeem it, sorry."
195590,Collide,/mmRizqT81KfcY91hndIt0TReqtB.jpg,2016-06-10,20.857,"**Quick money always ends in a big trouble!**

It's one of those films with aimless narration. Indeed, it has a nice cast and characters with the basic storyline, but that did not expand and explored well as it should have been. At least the pace of the narration looked fine. Some characters looked unnecessary, and so a couple of scenes. If these all were managed, then still it could have been a decent film. Because since it is an action- adventure, they did not generate those crucial parts like the stunts and dialogues related to the gangster thing to turn it a better film in its kind.

The two veteran actors coming together for the first time added more curiosity than flavour we are looking for. They did okay and so the rest of the cast. Ideal runtime, a few stuffs were in the favour of the film, but those were not enough for the overall success. If the same film was made from the non-English world like perhaps Germany, which was one of the producers of the film would have done better than this existing one which is very familiar with this language.

People would watch it only for Hopkins and Kingley and so did am I. But they might end in disappointment, or that could be the reason to rate it fairly better. Whatever, this is an okay film, which is barely entertaining and of all, not a boring film. So trying it for one is okay, but I think not worth if you have got plenty of options over this one.

_6/10_"
438740,Salyut-7,/s2ktgF2ze4aVt9bXBUvxFJllqyd.jpg,2017-09-22,29.198,"Salyut-7 is packed with such sublime imagery that it would be possible to enjoy it without subtitles or knowledge of the Russian language — which is actually not a bad idea, because the plot has been exaggerated to such an extent that Baron Münchhausen himself wouldn’t buy it. 

In a nutshell, after contact with the Salyut 7 space station is lost, cosmonauts Vladimir Fyodorov (Vladimir Vdovichenkov) and Viktor Alyokhin (Pavel Derevyanko) are sent to try to commandeer the ship and repair it. The ensuing docking attempts, edited by Mariya Sergeenkova almost like a mating dance, provide the film's best sequences. Meanwhile, Sergey Astakhov and Ivan Burlakov's cinematography captures the most impressive and, dare I say, convincing outer space scenes I’ve seen since Ad Astra (which was actually released two years later).

Salyut-7's visual prowess, however, isn't limited to the vastness of space, and indeed thrives equally well in the confined spaces within the ship. While in orbit, the film is in general a feast for the viewer's eyes. The problem is that the filmmakers spend too much time on Earth manufacturing unnecessary and unlikely conflicts. 

The mission is a race against time for two reasons. The first has to do with the idea that NASA is carrying out a mission to recover Salyut-7 and steal Soviet secrets with the space shuttle Challenger (pre-disaster, of course), bringing the station to Earth within the shuttle's cargo bay. 

This premise would be fine for a James Bond flick, but here it only manages to detract from the gravity, if you will, of the situation. The second reason is the limited amount of oxygen, the low temperature, and other conditions that Vladimir and Viktor have to deal with, forcing them to repair the station in a few days if they don't want to die of hypoxia and/or hypothermia. 

The real-life mission actually lasted 112 days (over three months), and the astronauts wore warm clothes (in the movie they don't even have gloves). Many other events are wildly hyperbolized or shamelessly made up, while others are just plain clichés — like the guy in the control center getting all thoughtful while everyone else celebrates.

It's a shame, because Salyut-7 is, aesthetically speaking a perfect illustration of the apocryphal anecdote according to which NASA spent a lot of money developing a pen that could write in zero gravity ((feel free to substitute 'Nasa' with 'Hollywood' and 'pen that could write in zero gravity' with 'CGI')) while the Soviets simply used pencils."
255343,Escobar: Paradise Lost,/4HngNLzCmUYCPB8FbxSZWN0eDKM.jpg,2014-10-11,20.852,"Benicio del Toro is a better Pablo Escobar than Javier Bardem, the same way Escobar: Paradise Lost is a better film about the drug lord than Loving Pablo – but the latter only marginally. Unlike Bardem, del Toro speaks Spanish throughout, except when addressing Nick Brady (Josh Hutcherson), which makes sense because Nick is Canadian. Moreover, most of the actors in Paradise Lost are Latino or Spanish, and their characters accordingly speak the language of Cervantes.

The problem here is that the movie plays like a remake of the Last King of Scotland – and is just about as faithful to reality. Nick has gone surfing in Colombia, where he meets María (Claudia Traissac), and it's love at first sight. Little does Nick know that María is Escobar’s ‘almost-like-a-daughter-to-me’ niece. Yada yada yada the young, wide-eyed foreigner is seduced by the superficially affable and charismatic sociopath, only to discover sooner rather than later that there is no such thing as a free lunch.

Now, del Toro can conjure affability, charisma, and sociopathy at the drop of hat, and he doesn't need to be in every scene to steal the movie; conversely, he couldn't save the film even if he did appear in every scene, because the story isn't about him, so Escobar doesn't so much inhabit the movie as he hovers over it, like a bird of prey.

As for Nick and María, they are as make-believe as James McAvoy’s character in the Last King of Scotland. We don’t care what happens to them anymore than writer/director Andrea Di Stefano cares about what happens to Escobar, who literally and figuratively gets away with murder."
261392,American Ultra,/bi2MCDYvrZQPf1uXyvfVYPE57Mz.jpg,2015-08-19,20.849,"This movie was an extreme disappointment!

The story line is good, and it could have been a very cool movie. However, the directing goes wrong from the very beginning with the going back in time to show how we got here trick, and the voice over, narration. From there it just got worst. The acting/characters are bad, the story gets lost in it self, and the twists don't add anything to the movie.

I can't see how this is good entertainment. They could have done to the spy genre what Shaun of the Dead did to the zombie genre."
28377,Hell Night,/djm5ORLWfZlpmowguJ7LqiL6WwW.jpg,1981-08-28,20.849,"_**Early 80s slasher in a gothic manor with Linda Blair**_

Four pledges at a Southern Cal university have to spend the night at an infamous deserted mansion. As the other students try to scare them they learn that the horrific legends about the house might be real. Peter Barton and Vincent Van Patten play the male protagonists.

“Hell Night” (1981) plays like ""Friday the 13th"" in a gothic manor. People who like ""The Funhouse"" (1981), ""The Prowler"" (1981), ""Zombie High"" (1987) and ""Prom Night IV: Deliver Us from Evil"" (1991) should appreciate it, although ""The Funhouse,"" ""Prom Night IV"" and ""Friday the 13th"" (any of them) are all-around more entertaining.

Aside from Ms. Blair, Suki Goodwin and Jenny Neumann stand out on the female front. Their beauty is displayed without getting too raunchy.  

This is a good ‘scary movie’ for the Halloween season as all the staples are present and it’s not painful & unpalatable like some horror flicks. There’s a little too much filler though and it needed cut down by 10-12 minutes. 

The movie runs 1 hour, 41 minutes, and was shot in Kimberly Crest Estate, Redlands (Garth Manor), University of Redlands and Redlands, California, with party interiors done in South Pasadena and studio work done in Hollywood.

GRADE: B-/C+"
11948,"Merry Christmas, Mr. Lawrence",/qxlu6aiWxD16gkOUyGkcWDzrfwV.jpg,1983-05-28,20.846,"This offers a really poignant look at what we might describe as mutual insanity. ""Maj. Celliers"" (David Bowie) is convicted by the occupying Japanese on the island of Java on citing rebellion. With hindsight, perhaps he would rather not have been, but he is spared the firing squad and sent to the POW camp of ""Col Yonoi"" (Ryuichi Sakamoto) who leaves much of the day to day brutality to his henchman ""Sgt. Hara"" (Takeshi Kitano). Also interned is ""Col. Lawrence"" (a strong performance from Tom Conti) who knows a thing or two about the culture of their ""hosts"" and tries, as best he can, to mediate and mitigate their worst excesses. What now ensues depicts the brutality - physical and psychological employed by the sadistic ""Hara"" whilst interspersed with some retrospectives giving us some of the back-story of ""Celliers"" and his life of privilege back home. The production is rich and alluring to watch; Bowie and Sakamoto both look beautiful here - and perhaps that adds to the potency of the cruelty of the latter more. The gist of the story calls into question an whole range of emotions from the more visceral to the more profound and though it is probably a bit too long, the powerfully emotive performances are captivating. Bowie maybe wasn't the best actor ever, but here he excels and with Sakamoto provides something real quite thought provoking."
20287,Extreme Prejudice,/AhWYiWKdCm15LIEJrBzwA7Ig8ET.jpg,1987-04-24,20.845,"Extreme Prejudice (1987)

The Zombie Unit.

Extreme Prejudice is directed by Walter Hill and collectively written by John Milius, Fred Rexer, Deric Washburn and Harry Kleiner. It stars Nick Nolte, Powers Boothe, Maria Conchita Alonso, Michael Ironside, Rip Torn, Clancy Brown, William Forsythe and Matt Mulhern. Music is by Jerry Goldsmith and cinematography by Matthew F. Leonetti.

Well it’s a good day for a killing.

Walter Hill homages and parodies the splinter of action cinema that encompasses the grizzled law enforcer tracking the bad guy, who in this case, was once a friend. That’s the basic set up for Hill’s brooding and bloody Extreme Prejudice. Action takes place down on the US/Mexico border, Ranger Jack Benteen (Nolte) is hunting his one time pal - and the man he shares his woman’s love with – Cash Bailey (Boothe), who has taken up drug smuggling as his employment of choice. Complicating matters is that there is a gang of ex-forces specialists in the town ready to raid the bank for some funds and documents to nail Bailey. Loyalties are tested, twists, turns and bloody shocks do follow.

Much of the film’s strength is gained from the casting, it’s a roll call of macho performers who combined make up a CV with enough beef to feed the third world. Even Alonso as the sole female of note fits the requisite toughness exam (she would do The Running Man this same year and go on to star in Predator 2). Much of the narrative involves brooding and tough talk, a slow burn approach from Hill who adds some meat to the bones of the main characters. Photography is pleasing, with actual locations shimmering on the screen, and Goldsmith’s score is a pulser that is a fore runner to his score for Total Recall 3 years later.

At times it’s offbeat, at others it’s gripping in its sweaty intensity, and then there is the balletic violence which Hill has proven himself to be an astute purveyor of, crowned here by his homage to Peckinpah’s glorious finale in The Wild Bunch.

Lean and tough with bodies and butchness everywhere. 7.5/10"
10242,What Ever Happened to Baby Jane?,/msGYzyWwtjAaA3DScdgmvJ5MReG.jpg,1962-10-31,20.842,"For this particular review, I have chosen to render my critique - in description of this timeless masterpiece - with a word from each letter of its title: What Ever Happened to Baby Jane?

An opus of epic proportions, the tour de force performances in this cinematic icon relay what is:


Warped. Hellish. Atrocious. Tumultuous.

Evil. Vile. Envious. Ruthless.

Hostile. Abhorrent. Perverse. Paranoid. Enraged. Nightmarish. Erroneous. Depraved.

Terrifying. Ominous.

Brutal. Apprehensive. Backstabbing. Yucky.

Jealousy. Abominable. Nefarious. Egotistical.


...And there you have it, folks. A single word from every letter of the title to describe the ice-cold spirit of the one and ONLY What Ever Happened to Baby Jane?

This Robert Aldrich-directed, old era silver screen jewel is a phenomenal feature of cinematic art, and a legendary masterwork of prestige. Superb performances by the real-life archenemies, Davis and Crawford. Absolutely superb!

Way beyond worthy of its 5 of 5 stars rating."
814340,Cha Cha Real Smooth,/iUvoVhvwTlP8DofoqeIu7QAGLAe.jpg,2022-06-17,20.834,"Cooper Raiff did just about everything on this quickly paced and rather touching comedy drama. He plays the 22-year old ""Andrew"", whom we first meet as a young boy who has a crush on a party starter. Dejected after his inevitable rejection, we skip on a few years to when he is using his considerable social skills to get folks up and dancing at the seemingly never ending series of bar/bat mitzvah's in his town. It's at one such gathering that he meets ""Domino"" (Dakota Johnson) and her autistic daughter ""Lola"" (a strong performance from Vanessa Burghardt). The challenge is to get the shy young girl to dance and the result is a sitter job and a relationship, of sorts, with her mother - already engaged to the frequently out of town ""Joseph"" (Raúl Castillo). What now ensues is a gently comedic, but quite potent story that offers the young and charismatic ""Andrew"" (he reminded me a lot of Jack Whitehall!) with an opportunity to shine. It's about love, yes, but it's about hope and managing expectations too; with this young man, like so many of us at that age, trying to start out in life on as sure a footing as he can. It's not all a barrel of laughs - there is plenty of emotional turmoil for him, ""Domino"", his mother (Leslie Mann) and for his coming-of-age brother ""David"" (Evan Assante) and it illustrates also quite effectively just how cruel youngsters can be to each other; and how blind loyalty from their parents doesn't help (though in this film, there are quite entertaining side-effects!). There is chemistry here between the confident Raiff and both Johnson and Burghardt, the soundtrack gets your toes tapping and the conclusion offers a reality that I rather appreciated. It's good, this."
814340,Cha Cha Real Smooth,/iUvoVhvwTlP8DofoqeIu7QAGLAe.jpg,2022-06-17,29.168,"Cooper Raiff did just about everything on this quickly paced and rather touching comedy drama. He plays the 22-year old ""Andrew"", whom we first meet as a young boy who has a crush on a party starter. Dejected after his inevitable rejection, we skip on a few years to when he is using his considerable social skills to get folks up and dancing at the seemingly never ending series of bar/bat mitzvah's in his town. It's at one such gathering that he meets ""Domino"" (Dakota Johnson) and her autistic daughter ""Lola"" (a strong performance from Vanessa Burghardt). The challenge is to get the shy young girl to dance and the result is a sitter job and a relationship, of sorts, with her mother - already engaged to the frequently out of town ""Joseph"" (Raúl Castillo). What now ensues is a gently comedic, but quite potent story that offers the young and charismatic ""Andrew"" (he reminded me a lot of Jack Whitehall!) with an opportunity to shine. It's about love, yes, but it's about hope and managing expectations too; with this young man, like so many of us at that age, trying to start out in life on as sure a footing as he can. It's not all a barrel of laughs - there is plenty of emotional turmoil for him, ""Domino"", his mother (Leslie Mann) and for his coming-of-age brother ""David"" (Evan Assante) and it illustrates also quite effectively just how cruel youngsters can be to each other; and how blind loyalty from their parents doesn't help (though in this film, there are quite entertaining side-effects!). There is chemistry here between the confident Raiff and both Johnson and Burghardt, the soundtrack gets your toes tapping and the conclusion offers a reality that I rather appreciated. It's good, this."
581526,Deliver Us from Evil,/hngKHgBHRD5nbTx92zatBC6eMSP.jpg,2020-08-05,26.137,"This action film is really perfect for those who really love action films because not only it has good storyline, but it is also well written and well edited. The cinematography of this film is really good although I'm not a huge fan of the color grading. No wonder why the cinematography is good tho because the director of photography is known for other brilliant films like Parasite. Actors did so well in their character especially Hwang Jung-min and Park Jeong-min! Love their acting so much! I recommend this!"
115084,Piranhaconda,/oqgQghwDwyv4PzyaoMUnhgtiCjt.jpg,2012-06-16,27.628,"Sounded cool in theory, but in practice, I guess adding a piranha to a giant snake doesn't really do anything. I mean what does a piranha add to the table? Sharp teeth and the ability to go underwater. But an anaconda's already got both those, so...

But I digress, Wynorski is a veteran when it comes to this sort of thing, and I'm always on the lookout for the odd gem like _Chopping Mall_. But they don't often come, and by-and-large it's wading through a river of crap. _Piranhaconda_ is just another dump in that stream.

_Final rating:★½: - Boring/disappointing. Avoid where possible._"
771077,Rise,/ue6GyiX9dLSpmmAze1pPYcIlUrf.jpg,2022-03-30,25.146,"Unwatchable.

Perhaps if you can stream it somewhere without HDR, or you just don't have an HDR TV, like my 85-inch OLED, you'll be able to see it in SDR, which I'm assuming might be watchable.

Otherwise, you're left with a dark mess, with day shots looking like night shots and night shots looking like shadows of indeterminable colors dancing across the screen sporadically.

Impossible to say if it would have been good, as I simply can't see what's going on. So that's a one from me, for unwatchable."
3110,Shane,/svr5ADpjXTCOQv8hmuJnB7I14Qv.jpg,1953-04-23,29.125,"A man has to be what he is Joey, can't break the mould.

Shane is a weary gunslinger, one day he happens upon a homesteader family and begins to do chores for them, he finds an inner peace that he long thought was behind him. Sadly his peace is short lived because a strong arm cattle baron is determined to drive all the small farmer families off their land, and Shane finds himself drawn into the escalating conflict.

Taken from Jack Schaefer's popular novel, Shane holds up today as one of the most popular revered Westerns because it has mass appeal to the watching public. The main plot strand may be of a simple good versus evil type scenario, but it's the surrounding veins that enthuse the films heart with maximum results. The story plays out through the eyes of a young boy, Joey Starrett, he worships Shane for the guns he can sling, whilst simultaneously not recognising his own father for the honest hard working man that he is, this of course is not lost on the mother of the piece. The family axis then comes to the fore as Shane quickly becomes aware of his moral fortitude, and this gives us a fascinating inner picture to run alongside the outer evil cattle baron versus farmers story. Within this warm family environment Shane hopes to find redemption, but sometimes a man has to do what a mans got to do, and this leads us to the films crowning glory.

Alan Ladd is Shane, wonderfully attired and playing the character with just about the right blend of gusto and tenderness, perhaps dangerously close to stiffening up at times, Ladd however nails it and gives the Western genre one of its ever lasting icons. Van Heflin, Jean Arthu, and Brandon de Wilde play the Starrett family, all of whom come out with much credit, whilst Jack Palance leaves a lasting impression as the dark knight deadly hired gun, Wilson. Brutal yet sweet, and seeping positive morality into the bargain, Shane is a film for the whole family to enjoy, oozing fine work from all involved, it is a smashing and permanently engaging film. Sometimes when one revisits the film it feels like it is the prototype Western, all the genre characters are so vividly evident, but it's a testament to director George Stevens and his crew that Shane holds up to the iconic status it has garnered. Loyal Griggs won the best colour cinematography award at the 1953 Oscars, within three minutes of the opening credits he well and truly deserved it, as good an opening sequence as genre fans like me could wish for, and of course the rest of the fabulous Big Bear Lake location in California is sumptuously filmed.

Both as a technical piece of work and as a shrewd story of some standing, Shane deserves every bit of praise that has come its way over the years, oh yes!. 9/10"
511322,The Good Liar,/6kmxXfg3aSWrzUlEPt2L0YD4jz9.jpg,2019-11-08,21.884,"If you enjoy reading my Spoiler-Free reviews, please follow my blog @
https://www.msbreviews.com

Exquisite performances from two all-time greats: Ian McKellen and Helen Mirren. They carry the whole film on their shoulders, and it's mostly due to their extremely captivating displays that I genuinely enjoyed this movie. Unfortunately, its screenplay lacks believability and some creativity since the key components of the story are predictable from the get-go.

Rating: B"
452507,1922,/q4FQOiSRhTLWulHl5Vpg37FMArH.jpg,2017-10-20,25.631,"Thomas Jane's accent might be pretty hard to understand, and the story is just a just a plot you've already seen put through the Stephen King's _Children of the Corn_ wringer, but that doesn't stop 1922 from being another Stephen King adaptation we can put in 2017's ""Good"" column, alongside _It_ and _Gerald's Game_ (and decidedly not alongside _The Dark Tower_).

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._"
487083,Paradise Hills,/7V1N8vMPNDw6be3MDiA4DC0s4Bv.jpg,2019-08-29,25.383,"I think _Paradise Hills_ was almost good, and it's disappointing that it fell short of actually achieving that. Of course, it was almost crap too, so dodging that by the skin of its teeth is good, though not exactly high praise. 

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._"
389868,Seoul Station,/vJgRo5EJMYPzBcljlIlUxBAlucL.jpg,2016-08-17,20.813,"**Not your ordinary night adventure in Seoul.**

I have mentioned in my review for 'Train to Busan' that it has a prequel, but an anime. This is it, this is the one from the same director. Releasing them in a short time apart has advantages, as well as disadvantages. Like comparison is unavoidable, yet being different format is a big excuse. But both the films going have its fans backing.

This is not a high standard anime, but acceptable due to the quality of the narration. Yes the story was good. Like the live-action film, there are many unexpected thing happens. Particularly, you cannot trust anyone in this kind of survival game. It was a slow opening, followed by picking up the pace once the chaos was unleashed and then ended with a nice twist.

Once you watch this, you might say it could have made a decent live- action. I thought the same. Prequel or sequel, not bad at all, though it can't be compared to the original. Everything was a one night event, but not entire film takes place at Seoul Station. It all begins there, yet this film as well fail to detail on the source. Like from where it all started. Apart from that, quite an enjoyable anime with a few great tense moments.

Like any ordinary day, the Seoul Station was calmly shutting down for the day at near midnight. But for the homeless people, it is a roof over their head. One of them discovers that his brother got injured badly, so he seeks help from the authorities nearby. On the other side of the tale, a father who finally discovered his runaway daughter staying with a young man. So the two rides together to find her who went out. Soon they all come to know the people are behaving weirdly. And after realising the serious threat of it, its now running for life. But would they successfully track down what they're looking for is revealed in the final segment.

> ""If I had a place to go, I would not have stayed at Seoul Station.""

After watching a very satisfying live-action zombie film, and after learning about this one, I was looking forward to this day. A well made film, particularly after an average initiation, how it developed and ended was excellent. Most of you would enjoy the second half better. Overall, it has a good runtime and the interesting characters.

The voice-over looked fine. Since I didn't understand the language, it was not a big deal. Though the visual, I mean the sketches should have been a little better. In some parts, you will know that they used digital backgrounds, perhaps from 3D to 2D, particularly in the running scenes where you won't notice enough. So there should be some negatives and for me it was the connection between these two titles. The two films' timeline overlaps. I mean the final section of this and the opening parts of the other film.

Since it took place in the night time, most of the people were not aware of what's going on in the streets. As a daybreak follows, more people on the street, big chaos and we know what happened afterwards, especially from the train passengers' perspective. Like I mentioned earlier, not knowing the origins of this sudden outbreak is the disappointment after watching both the films.

You might have heard that 'Train to Busan' is set to remake in Hollywood. If you haven't watched that, you should do now and following, this one too. Because of the connection, yet not compulsory as these films do not share much detail. It was just like 'Cloverfield' and '10 Cloverfield Lane'. Keeping update is worth suppose in the future any follow-up film are made. I liked this one, but a little lesser than the original. The other major difference is, watching the zombies (attack) in anime version is a different experience. Maybe you can say less frightening, those who are easy prey for such film. Anyway, worthy film. I would particularly suggest it to those who saw the previous film.

_7/10_"
12246,Mongol: The Rise of Genghis Khan,/wZ0yyU6BnRANXbYbDjrYI6XZFsz.jpg,2007-09-20,20.812,"_**The Origins of the Great Khan**_

As a boy, I had a bit of a fascination with Genghis Khan (meaning Great King) and even drew a picture of him titled, naturally, ""Temujin,"" his actual name. I don't know what it was that attracted me; likely his cool-sounding title and world-conquering exploits. With the exception of Iron Maiden's great instrumental, ""Genghis Khan,"" that ended my flirtation with this historical figure. That is, until I saw the Russian-made ""Mongol: The Rise of Genghis Khan"" (2007) yesterday.

As the title suggests, the film explores Temujin's origins and what led to him becoming the great king of the Mongols and world-terrorizer. Despite being a foreign film with subtitles the movie successfully pulled me into its world and characters. The Mongols on the vast Asian steppes lived similar to American plains Indians. I've seen numerous photos of Mongols living on the steppes with their yurts, etc. over the years, but I could never relate to them as people. Just as, say, ""Dances With Wolves"" made American Natives come alive to the viewer so this film does with Mongols.

""Mongol"" eschews the American ""blockbuster"" syndrome and simply tells the story of Temujin from his early boyhood to his crowning as the great Khan. Although there's a steady amount of action throughout, there are a lot of quiet lulls with Temujin calmly waiting-out his various imprisonments and seeking Tengri, the god of the blue skies. Regardless, I found myself drawn into the characters and simple story.

I liked the fact that a monk was able to ""see"" Temujin's greatness and future world-conquering potential even though he was only a lowly slave, which others understandably couldn't see. I also liked the low-key commentary on people choosing their leaders and forsaking the less worthy, and the resulting strife, as well as the focus on Temujin's many quiet times in the wilderness seeking the Divine for wisdom and power to walk in his greatness and fulfill his dream, not that I'm suggesting Genghis Khan was God-ordained, of course. The lead actors are all great, especially Honglei Sun as Jamukha, Temujin's ""brother"" and then greatest enemy in Mongolia. Despite all this, people who require constant eye-rolling action and explosions will likely find ""Mongol"" boring.

Speaking of ""constant eye-rolling action,"" this was the very thing that ruined the 2011 version of ""Conan the Barbarian"" with Jason Momoa, who was excellent in the role. That film needed more downtime, realism and depth, similar to the original 1982 version (not that that version didn't have its share of cartoony-ness), the filmmakers instead pushed for overkill action with minimal dramatic weight. The result? A mediocre Conan flick that looked great but was ultimately too shallow and goofy, in the ""action-packed blockbuster"" sense.

Interestingly, ""Mongol"" reminded me of John Milius' version of ""Conan"" and of Robert E. Howard's Conan in general, albeit without the sorcery. I believe if the 2011 remake of ""Conan"" shot for the realism and seriousness of ""Mongol,"" as REH himself portrayed the character and the Hyborian Age, it would have been a more worthy Conan film. It goes without saying, if you like REH and Conan you'll probably appreciate ""Mongol.""

The soundtrack is simple but effective, often just an eerie-sounding violin/cello, reminiscent of parts of ""Apocalypse Now"" (1979). I found it interesting that when the credits hit a great epic metal riff kicked in for a few bars before morphing into the expected Eastern-styled credits soundtrack. It was a pleasant surprise.

The film runs 2 hours, 6 minutes, and was shot on the remote and godly landscapes of Inner Mongolia, China, and Kazakhstan.

GRADE: A-/B+"
228970,Wild,/wdqFCEAwQNi2Ze5pIBGVsgKLLmy.jpg,2014-12-05,20.809,"> Return to where we've come from to revive our life.

Ever since the movie 'Dallas Buyers Club' grabbed the three golden statues at the Oscars, the director has been in the spotlight. But I was enjoying his movies before that and yet this one is another remarkable adventurous-drama based on the real expedition into the wild. Cheryl Strayed whose story was this film based upon appeared in the beginning scene where she drops off her version of the movie character and wishes her a luck.

The world is round, you can't runaway with your problems. If you do, you might end up where you have started. That's why its called a circle of life, goes round and round and round. You can hide your issues with yourself, but it may lead to a depression. Sometime when an experiment goes wrong, it's better to restart from the scratch with a different method. Here in our (human) lives some people do the same, return to where we've come from to restore the lost life. Of course I said all these, because this flick was inspired by such real incident.

I prefer this film was very close to the Australian movie 'Tracks' than bringing 'Into the Wild' into the frame. Obviously the Australian movie and this one are about the two young women, but the thing is, the story deals with the different motivation for their decision to take part in the quest. The Aussie flick has an edge over this when it comes to the challenges faced during the journey and also I loved from narration to photography, music and performance.

Since they both inspired by the true story, I appreciate the filmmaker's effort to bring them into the screen and salute to those two magnificent ladies. In both the films, both the women psychologically affected by their earlier stage of lives which was one of the reasons to step into the wild. I feel, 'Tracks' should have been nominated instead this movie for the Academy Awards.

> I've always been someone's daughter or mother or wife.
> I never got to be in the driver's seat of my own life.

It was a wonderful 2014 for Reese Witherspoon. Back to back career reviving; biographical and inspiring human emotion movies in this graphic, sci-fi and fantasy dominated era. The year's sweetheart for the critics and I doubt there will be another same year. Remember, she was nominated for the Oscars for her role in this film.

The disappointment was the adventures. Not what I expected. The struggles were unable to reach for our deep heart compared to other self-discovery voyage films. Weight she carried and losing a toe nail, I don't see much impact because those are supposed to happen. This PCT (Pacific Crest Trail) is well planned and partially protected the hikers with all the needs supplied all along the route. The only thing they have to do is stay away from the wild lives and watch-out for the intruders between the checkpoints.

In other end coping with depression was what I loved in the movie. Without those flashbacks this film was nothing. Literally, this story all about the mental healing. The pain she carried, she just wanted to eject it from her body and mind, and the journey helped it. The funny thing is I liked Laura Dern a lot than anybody in the movie. Her character as well as her dialogues was very inspiring. Her nominee for the actress in a supporting role was justified. I can watch this film again and again, only for her alone, sadly she won't appear for a long stay.

I loved it, but not completely pleased with the product. The reason is 'Tracks'. I think the film came at the wrong time or maybe I saw this one when the other flick was still hot and fresh in my memory. An achievement is an achievement, I respect both the films. You like the movie or not, that's a secondary thought regarding movie's outcome.  But it's a must see for disclosing the extraordinary adventure of an ordinary young woman.

7.5/10"
29917,Exam,/i1J2zBCyOQJKsQipqJ0qXERC1Ma.jpg,2009-06-19,20.809,"Exam is an entertaining movie about a stressful situation in a selection process. It could have been more interesting wouldn't it have been because it is deeply inspired in the original play El mètode Grönholm by Jordi Galceran and its following movie El método, by Marcelo Piñeyro, which are both much better."
426238,Beach Rats,/oQZPPsvoipd38jasPhvJOpajbug.jpg,2017-08-25,20.807,"Harris Dickinson goes out on a bit of a limb with this role - and generally pulls off a convincing effort as a sexually repressed/confused teenager who leads a triple life - with a straight girlfriend; with his macho homophobic mates and when he picks up men online - or on Coney Island pier - for casual sex. The story is nothing new, but this is an edgier and grittier rendition of the coming-out story. I have to say that his character is really not a nice man; he manipulates as far as he can and ultimately gets his just desserts; he is thoughtless, reckless and selfish. It is certainly not for the faint-hearted and at times this is a very slow burn but I suspect that there are many young men going through a similar identity crisis, and dealing with it in much the same way. Watch out for the star, I reckon he is going places...."
25389,Matinee,/AkRirG44JdKb4UKxqf92DOYeNEB.jpg,1993-01-29,20.806,"A bore! John Goodman almost saves <em>'Matinee'</em>, he's good, but not quite.

I personally didn't care for the characters of Key West and their stories, especially the parts with those portrayed by Kellie Martin, Omri Katz and James Villemaire. The story shoots off into quite a few directions, but I was genuinely not into any of it apart from the scenes with Goodman's Woolsey.

The 'film within a film', <em>'Mant!'</em>, is great though - it actually amused me a fair bit, which was a stark contrast to what the real comedy (or lack thereof) achieved. I appreciate what it was going for, but I just didn't dig the vast majority of it unfortunately."
